year,country_name,hdi_category,indicator_name,references,values
,Barbados,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.5
,Czech Republic,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.9
,Kuwait,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,0.6
,Poland,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,4.3
,Bahrain,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.3
,Slovakia,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.8
,Lithuania,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.9
,Estonia,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,4.2
,Croatia,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.6
,Bahamas,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,0.4
,Bulgaria,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.5
,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.9
,Tonga,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.9
,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,..
,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.5
,Oman,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.8
,Romania,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.6
,Belarus,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.2
,Mauritius,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,3.8
,Russian Federation,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-0.1
,Albania,HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,5.2
,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-0.1
,Dominica,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.3
,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,0.9
,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.0
,Ukraine,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-2.4
,Samoa,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.5
,Grenada,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.5
,Armenia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,4.4
,Lebanon,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.8
,Fiji,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.4
,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,(.)
,Cape Verde,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,3.4
,Viet Nam,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,5.9
,Moldova,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-3.5
,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,0.3
,Mongolia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,2.2
,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-1.3
,Vanuatu,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,..
,Tajikistan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-4.0
,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,0.5
,Namibia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.4
,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,16.6
,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,3.8
,Myanmar,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,6.6
,Bhutan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,5.6
,Comoros,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-0.4
,Djibouti,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,-2.7
,Yemen,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.5
,Uganda,MEDIUM HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,3.2
,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.7
,Guinea,LOW HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.2
,Angola,LOW HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.5
,Ethiopia,LOW HUMAN DEVELOPMENT,GDP per capita - Annual growth rate(percent) 1990-2005,b,1.5
,Mozambique,,GDP per capita - Annual growth rate(percent) 1990-2005,b,4.3
,Slovenia,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"22,273"
,Cyprus,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"22,699"
,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,..
,Barbados,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,..
,Czech Republic,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"20,538"
,Kuwait,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"34,680"
,Poland,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"13,847"
,Bahrain,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"21,482"
,Slovakia,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"15,871"
,Lithuania,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"14,494"
,Estonia,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"15,478"
,Croatia,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"13,042"
,Bahamas,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"19,162"
,Bulgaria,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"9,032"
,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"13,307"
,Tonga,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"8,177"
,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,..
,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"12,500"
,Oman,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"15,602"
,Romania,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"9,060"
,Belarus,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"7,918"
,Mauritius,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"12,715"
,Russian Federation,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"11,947"
,Albania,HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"5,316"
,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"7,850"
,Dominica,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"6,393"
,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"6,707"
,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"7,857"
,Ukraine,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"10,587"
,Samoa,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"6,170"
,Grenada,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"8,264"
,Armenia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"4,945"
,Lebanon,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"5,586"
,Fiji,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"6,056"
,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"5,310"
,Cape Verde,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"5,803"
,Viet Nam,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"3,071"
,Moldova,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"4,168"
,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,080"
,Mongolia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,107"
,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,806"
,Vanuatu,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"3,833"
,Tajikistan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"3,150"
,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,178"
,Namibia,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"7,586"
,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"7,874"
,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,039"
,Myanmar,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,..
,Bhutan,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,..
,Comoros,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,272"
,Djibouti,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"3,200"
,Yemen,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,943
,Uganda,MEDIUM HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"1,454"
,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,744
,Guinea,LOW HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,316"
,Angola,LOW HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"2,335"
,Ethiopia,LOW HUMAN DEVELOPMENT,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"1,055"
,Mozambique,,GDP per capita - highest value during 1975-2005 2005 PPP US$,b,"1,242"
,Slovenia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,9.2
,Cyprus,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,3.3
,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,1.3
,Barbados,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,2.2
,Czech Republic,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,5.2
,Kuwait,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,1.8
,Poland,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,16.0
,Bahrain,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,0.5
,Slovakia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,7.8
,Lithuania,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,14.6
,Estonia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,12.0
,Croatia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,40.6
,Bahamas,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,2.0
,Bulgaria,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,67.6
,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,3.0
,Tonga,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,5.2
,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,1.9
,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Oman,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,0.1
,Romania,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,66.5
,Belarus,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,144.6
,Mauritius,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,5.8
,Russian Federation,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,53.5
,Albania,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,15.6
,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,5.7
,Dominica,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,1.6
,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,2.7
,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,29.7
,Ukraine,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,63.9
,Samoa,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,4.0
,Grenada,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,2.0
,Armenia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,27.3
,Lebanon,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Fiji,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,3.1
,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,66.4
,Cape Verde,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,3.9
,Viet Nam,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,3.3
,Moldova,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,16.5
,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Mongolia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,19.2
,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,13.2
,Vanuatu,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Tajikistan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Namibia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,7.6
,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,28.0
,Myanmar,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,25.2
,Bhutan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,7.0
,Comoros,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Djibouti,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Yemen,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,20.8
,Uganda,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,7.1
,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,13.8
,Guinea,LOW HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,..
,Angola,LOW HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,393.3
,Ethiopia,LOW HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 1990-2005,b,4.2
,Mozambique,,Average annual change in consumer price index(percent) - 1990-2005,b,22.1
,Slovenia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.5
,Cyprus,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.6
,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,1.2
,Barbados,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,6.1
,Czech Republic,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,1.8
,Kuwait,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,4.1
,Poland,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.1
,Bahrain,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.6
,Slovakia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.7
,Lithuania,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.7
,Estonia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,4.1
,Croatia,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,3.3
,Bahamas,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,1.6
,Bulgaria,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,5.0
,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,1.8
,Tonga,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,8.3
,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Oman,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,1.2
,Romania,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,9.0
,Belarus,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,10.3
,Mauritius,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,4.9
,Russian Federation,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,12.7
,Albania,HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.4
,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,(.)
,Dominica,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.2
,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,3.9
,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,7.6
,Ukraine,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,13.5
,Samoa,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,1.8
,Grenada,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Armenia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,0.6
,Lebanon,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Fiji,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.4
,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,9.5
,Cape Verde,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,0.4
,Viet Nam,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,8.3
,Moldova,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,13.1
,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Mongolia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,8.9
,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,4.4
,Vanuatu,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Tajikistan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Namibia,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,2.3
,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,7.2
,Myanmar,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,9.4
,Bhutan,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,5.3
,Comoros,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Djibouti,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Yemen,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,..
,Uganda,MEDIUM HUMAN DEVELOPMENT,Average annual change in consumer price index(percent) - 2004-2005,b,8.2
